id;tipoEquipamiento;postalCode;latitud;longitud
1816;ofimatica;50001;41.64531524;-0.889311074
1817;concesionarios-de-automoviles-y-motocicletas;50001;41.64531905;-0.898076644
1818;peleterias;50001;41.64532092;-0.882995408
1819;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50005;41.64532171;-0.897169405
1820;farmacias;50008;41.64532175;-0.876158787
1821;perfumeria-cosmetica;50001;41.64532283;-0.895475137
1822;artes-escenicas;50008;41.64532464;-0.879194857
1823;muebles;50001;41.64532686;-0.864024055
1824;droguerias;50001;41.64533281;-0.861570651
1825;juguetes--articulos-deporte;50001;41.64533872;-0.891756195
1826;concesionarios-de-automoviles-y-motocicletas;50001;41.64534212;-0.871446696
1827;material-construccion--saneamiento...;50001;41.6453478;-0.88781486
1828;opticas--centros-auditivos--ortopedias;50001;41.64535593;-0.892968492
1829;hogar-y-decoracion;50006;41.64535642;-0.889434604
1830;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.64535642;-0.889434604
1831;panaderias--pastelerias;50001;41.64535687;-0.887103851
1832;centros-educativos;50017;41.64536157;-0.916148571
1833;muebles;50001;41.64536211;-0.862486678
1834;farmacias;50010;41.64537297;-0.91514427
1835;calzados--complementos--maletas;50001;41.64537726;-0.884268738
1836;moda-mujer--hombre--infantil;50001;41.64537847;-0.883537694
1837;carnicerias--charcuterias;50001;41.64538599;-0.892506071
1838;panaderias--pastelerias;50001;41.64538705;-0.862723117
1839;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.6453927;-0.865244341
1840;estancos;50001;41.64539832;-0.891131671
1841;centros-de-salud;50009;41.64539878;-0.904024882
1842;moda-mujer--hombre--infantil;50001;41.64541058;-0.864835142
1843;muebles;50001;41.6454114;-0.862971703
1844;calzados--complementos--maletas;50001;41.64541582;-0.873980812
1845;calzados--complementos--maletas;50001;41.64541699;-0.897365265
1846;moda-mujer--hombre--infantil;50001;41.64542093;-0.88228418
1847;fruterias--verdulerias;50001;41.64544597;-0.895973032
1848;farmacias;50002;41.64544692;-0.863351039
1849;moda-mujer--hombre--infantil;50001;41.64544703;-0.861939457
1850;salas-de-exposiciones;50008;41.64544767;-0.876763299
1851;mercerias;50001;41.64546454;-0.861544558
1852;mercados;50008;41.64547708;-0.882701635
1853;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50010;41.64547762;-0.906885476
1854;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.64547897;-0.862126435
1855;joyerias--relojerias--bisuteria;50001;41.64548006;-0.889149234
1856;mercados;50006;41.64548178;-0.892425259
1857;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.64548329;-0.884377655
1858;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.64549286;-0.87380237
1859;panaderias--pastelerias;50001;41.6454978;-0.883097679
1860;material-construccion--saneamiento...;50001;41.645502;-0.865746478
1861;muebles;50001;41.64550354;-0.881557911
1862;hogar-y-decoracion;50005;41.64550366;-0.897543876
1863;carnicerias--charcuterias;50001;41.64550366;-0.897543876
1864;joyerias--relojerias--bisuteria;50001;41.6455045;-0.879370744
1865;panaderias--pastelerias;50001;41.64550528;-0.875748468
1866;calzados--complementos--maletas;50001;41.64550656;-0.883426152
1867;joyerias--relojerias--bisuteria;50001;41.64551319;-0.89209055
1868;moda-mujer--hombre--infantil;50001;41.6455253;-0.887064843
1869;hogares;50005;41.64552538;-0.893490809
1870;tiendas-alimentacion;50001;41.64552578;-0.909929944
1871;material-construccion--saneamiento...;50001;41.64553438;-0.880028005
1872;carnicerias--charcuterias;50001;41.64553452;-0.896155902
1873;moda-mujer--hombre--infantil;50001;41.64553572;-0.895916677
1874;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.64555079;-0.890013493
1875;mercerias;50001;41.64555486;-0.873658643
1876;moda-mujer--hombre--infantil;50001;41.64556125;-0.877601521
1877;bazares;50001;41.64556374;-0.882976285
1878;moda-mujer--hombre--infantil;50001;41.64556381;-0.864483547
1879;estancos;50001;41.64557962;-0.875585126
1880;moda-mujer--hombre--infantil;50001;41.6455843;-0.884482534
1881;ferreterias--iluminacion--decoracion;50001;41.64558856;-0.871413602
1882;alimentacion;50017;41.64558872;-0.864732957
1883;supermercados-grandes;50001;41.64558872;-0.864732957
1884;juguetes--articulos-deporte;50001;41.64559191;-0.872289187
1885;farmacias;50002;41.64559326;-0.866644374
1886;librerias--papelerias--quioscos-y-prensa;50001;41.64559701;-0.896292313
1887;perfumeria-cosmetica;50001;41.64560154;-0.882437598
1888;librerias--papelerias--quioscos-y-prensa;50001;41.64561094;-0.866820178
1889;tiendas-alimentacion;50001;41.64561111;-0.87988092
1890;muebles;50001;41.64561143;-0.881655355
1891;ferreterias--iluminacion--decoracion;50001;41.64562258;-0.880555957
1892;hogar-y-decoracion;50008;41.64562269;-0.873498634
1893;panaderias--pastelerias;50001;41.64562269;-0.873498634
1894;mercados;50007;41.6456258;-0.872499761
1895;librerias--papelerias--quioscos-y-prensa;50001;41.64563922;-0.88355797
1896;pintura--bricolage;50001;41.64564487;-0.893553314
1897;herboristerias--dieteticas;50001;41.64564501;-0.873833505
1898;centros-educativos;50008;41.64564597;-0.881448056
1899;fruterias--verdulerias;50001;41.64566874;-0.865524718
1900;perfumeria-cosmetica;50001;41.64568336;-0.873360954
1901;educacion-para-adultos;50017;41.64568798;-0.914522208
1902;librerias--papelerias--quioscos-y-prensa;50001;41.64568856;-0.861894482
1903;calzados--complementos--maletas;50001;41.64569669;-0.865802966
1904;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.64570477;-0.875310245
1905;policia-nacional;50005;41.64570757;-0.898725251
1906;librerias--papelerias--quioscos-y-prensa;50001;41.64570902;-0.860575158
1907;moda-mujer--hombre--infantil;50001;41.64571341;-0.893189778
1908;calzados--complementos--maletas;50001;41.64574413;-0.884646845
1909;opticas--centros-auditivos--ortopedias;50001;41.64574623;-0.887030961
1910;ferreterias--iluminacion--decoracion;50001;41.64574698;-0.895944258
1911;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.64574787;-0.863039102
1912;ferreterias--iluminacion--decoracion;50001;41.64574913;-0.880669117
1913;bazares;50001;41.64575403;-0.87520296
1914;moda-mujer--hombre--infantil;50008;41.64575433;-0.882195565
1915;panaderias--pastelerias;50001;41.64575551;-0.873195999
1916;productos-ecologicos;50005;41.64576191;-0.889494364
1917;libreria;50005;41.64577829;-0.889979167
1918;moda-mujer--hombre--infantil;50001;41.6457804;-0.88286184
1919;fruterias--verdulerias;50001;41.64578196;-0.866630339
1920;moda-mujer--hombre--infantil;50001;41.64579324;-0.883954092
1921;otros-productos;50001;41.64579705;-0.896061741
1922;farmacias;50009;41.64580032;-0.904327291
1923;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.64580112;-0.890412489
1924;bazares;50001;41.64580388;-0.866845627
